Type	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
UDP-Sugar-Biosynthesis	0.05846153846153847	0.08028215223097113	0.20186170212765958	0.06726159793814433	0.07982456140350877	0.10826785714285714	0.07875000000000001	0.11962500000000001	0.08741554054054054	0.07982456140350877	0.11962500000000001	0.0	0.0	0.08741554054054054	0.2025	0.075	0.06869142351900973	0.06869142351900973	0.05625	0.14375	0.0	0.10178571428571428	0.125	0.18055555555555558	0.08611111111111111	0.0	0.14027499999999998	0.0	0.10178571428571428	0.06869142351900973	0.022321428571428572	0.10178571428571428	0.1625	0.14375	0.125	0.10625	0.0700808936825886	0.10826785714285714	0.11333333333333334	0.10826785714285714	0.30258620689655175	0.06875	0.11962500000000001	0.07982456140350877	0.05	0.10826785714285714	0.010555555555555556	0.06875
UMP-Biosynthesis	0.06333333333333334	0.03333333333333333	0.0	0.043333333333333335	0.043333333333333335	0.06	0.04666666666666667	0.09666666666666666	0.049999999999999996	0.043333333333333335	0.09666666666666666	0.0	0.0	0.049999999999999996	0.18000000000000002	0.049999999999999996	0.0	0.0	0.03	0.07666666666666667	0.0	0.049999999999999996	0.0	0.06666666666666667	0.06666666666666667	0.0	0.0	0.0	0.049999999999999996	0.0	0.0	0.049999999999999996	0.13333333333333333	0.15	0.0	0.0	0.04666666666666667	0.06	0.05333333333333334	0.06	0.0	0.08333333333333333	0.09666666666666666	0.043333333333333335	0.0	0.06	0.02666666666666667	0.08333333333333333
UTP-CTP-Dephosphorylation	0.19	0.1	0.0	0.14675257731958763	0.2554385964912281	0.18	0.14	0.29	0.18445945945945946	0.2554385964912281	0.29	0.0	0.0	0.18445945945945946	0.27	0.3	0.0	0.0	0.09	0.23	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.19999999999999998	0.14	0.18	0.16	0.18	0.0	0.0	0.29	0.2554385964912281	0.2	0.18	0.08	0.0
Ubiquinone-Biosynthesis	0.0	0.0	0.066	0.13	0.13	0.18	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.21600000000000003	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.04	0.0	0.062	0.0	0.15	0.0	0.03	0.15	0.2	0.0	0.0	0.03	0.14	0.18	0.16	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.0	0.0
Unsaturated-Fatty-Acids-Biosynthesis	0.19000000000000003	0.03713910761154856	0.33	0.1929896907216495	0.19690058479532166	0.2304285714285714	0.14	0.2958	0.17635135135135135	0.19690058479532166	0.2958	0.0	0.0	0.17635135135135135	0.39000000000000007	0.26	0.0572178013557324	0.0572178013557324	0.049999999999999996	0.3066666666666667	0.0	0.1714285714285714	0.16666666666666666	0.25925925925925924	0.20000000000000004	0.0	0.32653333333333334	0.0	0.1714285714285714	0.0572178013557324	0.049999999999999996	0.1714285714285714	0.2333333333333333	0.15	0.13333333333333333	0.19999999999999998	0.14	0.2304285714285714	0.18133333333333332	0.2304285714285714	0.0	0.08333333333333333	0.2958	0.19690058479532166	0.06666666666666667	0.2304285714285714	0.028148148148148148	0.08333333333333333
Uracil-Degradation	0.0	0.0	0.0	0.065	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.075	0.0	0.0	0.0	0.0	0.0	0.08392857142857142	0.0	0.2666666666666667	0.0	0.0	0.0	0.0	0.08392857142857142	0.0	0.0	0.08392857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Urate-Degradation	0.0	0.0	0.0	0.13	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.13333333333333333	0.0	0.0	0.0	0.15	0.0	0.15	0.15	0.0	0.0	0.0	0.09999999999999999	0.0	0.0	0.16	0.0	0.3466666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Urea-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.15	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VALINE-BIOSYNTHESIS	0.19	0.10131233595800525	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.1706012378426172	0.1706012378426172	0.0	0.2570588235294118	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.1706012378426172	0.0	0.15	0.2	0.5	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
VALINE-DEG	0.10230769230769231	0.0923228346456693	0.165	0.065	0.065	0.18835714285714283	0.07	0.145	0.08006756756756757	0.065	0.145	0.0	0.0	0.08006756756756757	0.315	0.075	0.08748010610079576	0.08748010610079576	0.0	0.2570588235294118	0.0	0.15357142857142858	0.25	0.30000000000000004	0.1	0.0	0.155	0.0	0.15357142857142858	0.08748010610079576	0.07532467532467532	0.15357142857142858	0.25	0.0	0.0	0.075	0.07	0.18835714285714283	0.10133333333333333	0.18835714285714283	0.26298850574712646	0.125	0.145	0.065	0.1	0.18835714285714283	0.044444444444444446	0.125
Vancomycin-Resistnace	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vanillin-Degradation	0.0	0.0	0.7021276595744681	0.09515463917525772	0.0	0.1759285714285714	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.21558441558441557	0.0	0.1	0.0	0.0	0.0	0.0	0.1759285714285714	0.08	0.1759285714285714	0.0	0.0	0.0	0.0	0.0	0.1759285714285714	0.0	0.0
Vitamin-B6-Biosynthesis	0.0	0.0	0.0	0.13033505154639174	0.13	0.18	0.14	0.0	0.15405405405405403	0.13	0.0	0.0	0.0	0.15405405405405403	0.135	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.1	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.1	0.0	0.0	0.0	0.14	0.18	0.16	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.0	0.0
Vitamin-Biosynthesis	0.19	0.1	0.2352127659574468	0.065	0.065	0.1752142857142857	0.14	0.3016	0.075	0.065	0.3016	0.0	0.0	0.075	0.27	0.075	0.085	0.085	0.045	0.115	0.0	0.15	0.25	0.18888888888888888	0.1	0.0	0.0	0.0	0.15	0.085	0.075	0.15	0.15000000000000002	0.45	0.25	0.15	0.07	0.1752142857142857	0.16	0.1752142857142857	0.0	0.0	0.3016	0.065	0.0	0.1752142857142857	0.08	0.0
Xylose-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dTDP-Sugar-Biosynthesis	0.17051282051282046	0.09407990667833188	0.0	0.10140893470790377	0.06183235867446394	0.15177777777777773	0.1088888888888889	0.0	0.14639639639639637	0.06183235867446394	0.0	0.0	0.0	0.14639639639639637	0.39000000000000007	0.11666666666666667	0.0	0.0	0.04	0.0	0.0	0.13412698412698412	0.0	0.15555555555555556	0.0	0.0	0.0	0.0	0.13412698412698412	0.0	0.0	0.13412698412698412	0.0	0.37222222222222223	0.0	0.0	0.16032528676596472	0.15177777777777773	0.17777777777777778	0.15177777777777773	0.0	0.19444444444444445	0.0	0.06183235867446394	0.0	0.15177777777777773	0.035555555555555556	0.19444444444444445
